"","type","Player","Turniej","Data","Position","Priority","Information","Kraj","Nawierzchnia","update"
"75","atp","Alessandro Pecci","Qual. Padua",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"76","atp","Alessandro Pecci","Qual. Gubbio",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"77","atp","Alex Barrena","Qual. Troyes",2024-07-01,"","1","QUALIFYING","","",2024-06-29
"78","atp","Alex Barrena","Padua",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"79","atp","Alex Barrena","Qual. Bucharest 4",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"80","atp","Alex Bolt","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"81","atp","Alex De Minaur","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"82","atp","Alex De Minaur","Gstaad",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"83","atp","Alex Hernandez","Qual. Sao Paolo",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"84","atp","Alex Hernandez","Qual. Huamantla",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"85","atp","Alex Knaff","Lakewood",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"86","atp","Alex Knaff","Dallas",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"87","atp","Alex Knaff","East Lansing",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"88","atp","Alex Martí Pujolras","Getxo",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"89","atp","Alex Martí Pujolras","The Hague",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"90","atp","Alex Martí Pujolras","Qual. Esch/alzette 2",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"91","atp","Alex Martinez","Getxo",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"92","atp","Alex Martinez","Qual. Roda De Bara",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"93","atp","Alex Martinez","Qual. Castelo Branco",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"94","atp","Alex Michelsen","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"95","atp","Alex Michelsen","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"96","atp","Alexander Blockx","Amersfoort",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"97","atp","Alexander Bublik","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"98","atp","Alexander Bublik","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"99","atp","Alexander Kotzen","Qual. Laval",2024-07-01,"","1","QUALIFYING","","",2024-06-29
"100","atp","Alexander Kotzen","Qual. Dallas",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"101","atp","Alexander Kotzen","Qual. Pittsford",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"102","atp","Alexander Ritschard","Salzburg",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"103","atp","Alexander Ritschard","Qual. Bastad",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"104","atp","Alexander Shevchenko","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"105","atp","Alexander Shevchenko","Salzburg",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"106","atp","Alexander Shevchenko","Hamburg",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"107","atp","Alexander Shevchenko","Umag",2024-07-22,"","1","MAIN DRAW","","",2024-06-29
"108","atp","Alexander Stater","Belem",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"109","atp","Alexander Stater","Sao Paolo",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"110","atp","Alexander Weis","Brasov",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"111","atp","Alexander Weis","Qual. Trieste",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"112","atp","Alexander Weis","Esch/alzette 2",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"113","atp","Alexander Zverev","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"114","atp","Alexander Zverev","Hamburg",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"115","atp","Alexandre Aubriot","Ajaccio",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"116","atp","Alexandre Aubriot","Qual. Uriage",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"117","atp","Alexandre Aubriot","Qual. Bastia Lucciana",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"118","atp","Alexandre Müller","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"119","atp","Alexandre Müller","Bastad",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"120","atp","Alexandre Reco","Qual. Ajaccio",2024-07-01,"","1","QUALIFYING","","",2024-06-29
"121","atp","Alexandre Reco","Qual. Castelo Branco",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"122","atp","Alexei Popyrin","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"123","atp","Alexei Popyrin","Hamburg",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"124","atp","Alexei Popyrin","Umag",2024-07-22,"","1","MAIN DRAW","","",2024-06-29
"125","atp","Alexey Vatutin","Qual. Karlsruhe",2024-07-01,"","1","QUALIFYING","","",2024-06-29
"126","atp","Alexey Vatutin","Kassel",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"127","atp","Alexey Vatutin","Qual. Esch/alzette 2",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"128","atp","Alexey Zakharov","Qual. Karlsruhe",2024-07-01,"","1","QUALIFYING","","",2024-06-29
"129","atp","Alexey Zakharov","Qual. Salzburg",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"130","atp","Alexey Zakharov","Qual. Esch/alzette 2",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"131","atp","Alexis Galarneau","Winnipeg",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"132","atp","Alexis Galarneau","Granby",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"133","atp","Alexis Gautier","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"134","atp","Alexis Gautier","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"135","atp","Aliaksandr Liaonenka","Tianjin 2",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"136","atp","Aliaksandr Liaonenka","Qual. Tianjin 3",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"137","atp","Aliaksandr Liaonenka","Qual. Tianjin 4",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"138","atp","Alibek Kachmazov","Karlsruhe",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"139","atp","Alibek Kachmazov","Qual. Braunschweig",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"140","atp","Altuğ Çelikbilek","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"141","atp","Altuğ Çelikbilek","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"142","atp","Álvaro Guillén Meza","Troyes",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"143","atp","Álvaro Guillén Meza","Kassel",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"144","atp","Álvaro Guillén Meza","Qual. Amersfoort",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"145","atp","Amaury Raynel","Qual. Bucharest 4",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"146","atp","Amit Vales","Nakhon Si Thammarat 4",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"147","atp","Amit Vales","Nakhon Si Thammarat 5",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"148","atp","Amit Vales","Nakhon Si Thammarat 6",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"149","atp","Amr Elsayed","Monastir 27",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"150","atp","Amr Elsayed","Monastir 28",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"151","atp","Amr Elsayed","Monastir 29",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"152","atp","Andre Ilagan","Dallas",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"153","atp","Andre Ilagan","East Lansing",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"154","atp","Andrea Bacaloni","Umag",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"155","atp","Andrea Bacaloni","Qual. Huamantla",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"156","atp","Andrea Collarini","Modena",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"157","atp","Andrea Collarini","Padua",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"158","atp","Andrea Collarini","Telfs",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"159","atp","Andrea Guerrieri","Qual. Padua",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"160","atp","Andrea Guerrieri","Qual. Gubbio",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"161","atp","Andrea Pellegrino","Modena",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"162","atp","Andrea Pellegrino","Trieste",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"163","atp","Andrea Pellegrino","Qual. Bastad",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"164","atp","Andrea Picchione","Qual. Trieste",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"165","atp","Andrea Picchione","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"166","atp","Andrea Vavassori","Trieste",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"167","atp","Andrej Nedic","Kursumlijska Banja 11",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"168","atp","Andrej Nedic","Kursumlijska Banja 12",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"169","atp","Andrej Nedic","Qual. Kursumlijska Banja 13",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"170","atp","Andrés Andrade","Dallas",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"171","atp","Andrés Andrade","Qual. Granby",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"172","atp","Andrew Fenty","Lakewood",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"173","atp","Andrew Fenty","Lakewood 2",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"174","atp","Andrew Fenty","Qual. Pittsford",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"175","atp","Andrew Paulson","Esch/alzette 2",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"176","atp","Andrey Chepelev","Kursumlijska Banja 11",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"177","atp","Andrey Chepelev","Kursumlijska Banja 12",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"178","atp","Andrey Chepelev","Qual. Uslar",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"179","atp","Andrey Rublev","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"180","atp","Andrey Rublev","Bastad",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"181","atp","Andrey Rublev","Umag",2024-07-22,"","1","MAIN DRAW","","",2024-06-29
"182","atp","Andy Murray","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"183","atp","Antoine Bellier","Qual. Bloomfield Hills",2024-07-01,"","1","QUALIFYING","","",2024-06-29
"184","atp","Antoine Bellier","Qual. Winnipeg",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"185","atp","Antoine Bellier","Qual. Granby",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"186","atp","Antoine Escoffier","Ajaccio",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"187","atp","Antoine Escoffier","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"188","atp","Antoine Escoffier","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"189","atp","Antoine Ghibaudo","Qual. Astana",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"190","atp","Antoine Hoang","Uriage",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"191","atp","Anton Matusevich","Marburg",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"192","atp","Anton Matusevich","Kassel",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"193","atp","Anton Matusevich","Qual. Esch/alzette 2",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"194","atp","Aoran Wang","Tianjin 2",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"195","atp","Aoran Wang","Qual. Tianjin 3",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"196","atp","Aoran Wang","Qual. Astana",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"197","atp","Aristotelis Thanos","Umag",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"198","atp","Aristotelis Thanos","Qual. Kursumlijska Banja 13",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"199","atp","Arklon Huertas Del Pino Cordova","Sao Paolo",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"200","atp","Arthur Bouquier","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"201","atp","Arthur Cazaux","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"202","atp","Arthur Cazaux","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"203","atp","Arthur Fery","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"204","atp","Arthur Fery","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"205","atp","Arthur Fils","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"206","atp","Arthur Fils","Hamburg",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"207","atp","Arthur Géa","Winnipeg",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"208","atp","Arthur Géa","Granby",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"209","atp","Arthur Reymond","Ajaccio",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"210","atp","Arthur Reymond","Qual. Pozoblanco",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"211","atp","Arthur Rinderknech","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"212","atp","Arthur Rinderknech","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"213","atp","Arthur Rinderknech","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-06-29
"214","atp","Arthur Weber","Kassel",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"215","atp","Arthur Weber","Castelo Branco",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"216","atp","Aryan Shah","Hillcrest 3",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"217","atp","Aryan Shah","Qual. Astana",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"218","atp","Aslan Karatsev","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"219","atp","Aslan Karatsev","Qual. Hamburg",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"220","atp","August Holmgren","Qual. Modena",2024-07-01,"","1","QUALIFYING","","",2024-06-29
"221","atp","August Holmgren","Nottingham 3",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"222","atp","August Holmgren","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"223","atp","Axel Garcian","Qual. Uriage",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"224","atp","Axel Garcian","Qual. Bastia Lucciana",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"225","atp","Axel Nefve","Qual. Bloomfield Hills",2024-07-01,"","1","QUALIFYING","","",2024-06-29
"226","atp","Axel Nefve","Qual. Dallas",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"227","atp","Axel Nefve","Qual. East Lansing",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"228","atp","Aziz Dougaz","Modena",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"229","atp","Aziz Dougaz","Padua",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"230","atp","Aziz Dougaz","Castelo Branco",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"231","atp","Aziz Ouakaa","Monastir 29",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"232","atp","Bang Shuo Yin","Qual. Tianjin 3",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"233","atp","Bang Shuo Yin","Qual. Tianjin 4",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"234","atp","Bautista Vilicich","Sao Paolo",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"235","atp","Ben Jones","Laval",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"236","atp","Ben Jones","Qual. Dallas",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"237","atp","Ben Jones","Qual. Castelo Branco",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"238","atp","Ben Shelton","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"239","atp","Ben Shelton","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-06-29
"240","atp","Benjamin Bonzi","Winnipeg",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"241","atp","Benjamin Bonzi","Granby",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"242","atp","Benjamin Hassan","Karlsruhe",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"243","atp","Benjamin Hassan","Braunschweig",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"244","atp","Benjamin Hassan","Amersfoort",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"245","atp","Benjamin Lock","Ajaccio",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"246","atp","Benjamin Lock","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"247","atp","Benjamin Pietri","Kursumlijska Banja 11",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"248","atp","Benjamin Pietri","Qual. Kursumlijska Banja 12",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"249","atp","Benjamin Winter Lopez","Qual. Getxo",2024-07-01,"","1","QUALIFYING","","",2024-06-29
"250","atp","Benjamin Winter Lopez","Qual. Roda De Bara",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"251","atp","Benjamin Winter Lopez","Qual. Nottingham 4",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"252","atp","Benoît Paire","Modena",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"253","atp","Benoît Paire","Trieste",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"254","atp","Benoît Paire","Qual. Bastad",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"255","atp","Bernabé Zapata Miralles","Modena",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"256","atp","Bernabé Zapata Miralles","Salzburg",2024-07-08,"","1","MAIN DRAW","","",2024-06-29
"257","atp","Bernabé Zapata Miralles","Amersfoort",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"258","atp","Bernard Tomic","Bloomfield Hills",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"259","atp","Bernard Tomic","Qual. Winnipeg",2024-07-08,"","1","QUALIFYING","","",2024-06-29
"260","atp","Bernard Tomic","East Lansing",2024-07-15,"","1","MAIN DRAW","","",2024-06-29
"261","atp","Billy Harris","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
"262","atp","Billy Harris","Qual. Newport",2024-07-15,"","1","QUALIFYING","","",2024-06-29
"263","atp","Blaise Bicknell","Laval",2024-07-01,"","1","MAIN DRAW","","",2024-06-29
