"","type","Player","Turniej","Data","Position","Priority","Information","Kraj","Nawierzchnia","update"
"29","atp","Aidan McHugh","Astana",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"30","atp","Ajeet Rai","Nakhon Si Thammarat 5",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"31","atp","Ajeet Rai","Nakhon Si Thammarat 6",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"32","atp","Ajeet Rai","Qual. Urbana",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"33","atp","Alafia Ayeni","Astana",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"34","atp","Alafia Ayeni","Astana",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"35","atp","Alan Fernando Rubio Fierros","Lakewood 2",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"36","atp","Alan Fernando Rubio Fierros","Qual. Huamantla 2",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"37","atp","Alastair Gray","Nottingham 3",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"38","atp","Alastair Gray","Nottingham 4",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"39","atp","Alastair Gray","Segovia",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"40","atp","Albert Pedrico Kravtsov","Qual. Roda De Bara",2024-07-08,"","1","QUALIFYING","","",2024-07-07
"41","atp","Albert Ramos Viñolas","Iasi",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"42","atp","Albert Ramos Viñolas","Gstaad",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"43","atp","Albert Ramos Viñolas","Qual. Kitzbuhel",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"44","atp","Alberto Barroso Campos","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"45","atp","Alberto Barroso Campos","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"46","atp","Alberto Barroso Campos","Segovia",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"47","atp","Aldin Šetkić","Monastir 28",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"48","atp","Aldin Šetkić","Monastir 29",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"49","atp","Aldin Šetkić","Qual. Monastir 30",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"50","atp","Alec Deckers","The Hague",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"51","atp","Alejandro Davidovich Fokina","Hamburg",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"52","atp","Alejandro Davidovich Fokina","Olympics",2024-07-29,"","1","MAIN DRAW","","",2024-07-07
"53","atp","Alejandro Manzanera Pertusa","Qual. Valencia/valencia",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"54","atp","Alejandro Manzanera Pertusa","Qual. Denia",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"55","atp","Alejandro Moro Cañas","Salzburg",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"56","atp","Alejandro Moro Cañas","Verona",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"57","atp","Alejandro Tabilo","Kitzbuhel",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"58","atp","Alejandro Tabilo","Olympics",2024-07-29,"","1","MAIN DRAW","","",2024-07-07
"59","atp","Alejo Lorenzo Lingua Lavallén","Qual. Iasi",2024-07-08,"","1","QUALIFYING","","",2024-07-07
"60","atp","Alejo Lorenzo Lingua Lavallén","Esch/alzette 2",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"61","atp","Alejo Lorenzo Lingua Lavallén","Qual. Tampere",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"62","atp","Alejo Sanchez Quilez","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"63","atp","Alejo Sanchez Quilez","Qual. Segovia",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"64","atp","Aleksandar Kovačević","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"65","atp","Aleksandar Kovačević","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"66","atp","Aleksandar Kovačević","Washington",2024-07-29,"","1","MAIN DRAW","","",2024-07-07
"67","atp","Aleksandar Vukic","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"68","atp","Aleksandar Vukic","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"69","atp","Aleksandar Vukic","Washington",2024-07-29,"","1","MAIN DRAW","","",2024-07-07
"70","atp","Aleksandr Braynin","Castelo Branco",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"71","atp","Aleksandr Braynin","Qual. Denia",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"72","atp","Aleksandr Lobanov","Monastir 28",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"73","atp","Aleksandre Bakshi","Qual. Astana",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"74","atp","Aleksandre Bakshi","Qual. Astana",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"75","atp","Alessandro Giannessi","Qual. Verona",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"76","atp","Alessandro Pecci","Qual. Trieste",2024-07-08,"","1","QUALIFYING","","",2024-07-07
"77","atp","Alessandro Pecci","Gubbio",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"78","atp","Alessandro Pecci","Qual. Perugia",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"79","atp","Alex Bolt","Chicago",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"80","atp","Alex De Minaur","Gstaad",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"81","atp","Alex De Minaur","Olympics",2024-07-29,"","1","MAIN DRAW","","",2024-07-07
"82","atp","Alex Hernandez","Sao Paolo",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"83","atp","Alex Hernandez","Huamantla",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"84","atp","Alex Hernandez","Qual. Huamantla 2",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"85","atp","Alex Knaff","Esch/alzette 2",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"86","atp","Alex Knaff","Qual. Bacau",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"87","atp","Alex Martí Pujolras","The Hague",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"88","atp","Alex Martí Pujolras","Esch/alzette 2",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"89","atp","Alex Martí Pujolras","Qual. Bacau",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"90","atp","Alex Martinez","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"91","atp","Alex Martinez","Castelo Branco",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"92","atp","Alex Martinez","Qual. Segovia",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"93","atp","Alex Michelsen","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"94","atp","Alex Michelsen","Washington",2024-07-29,"","1","MAIN DRAW","","",2024-07-07
"95","atp","Alexander Blockx","Amersfoort",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"96","atp","Alexander Blockx","Zug",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"97","atp","Alexander Bublik","Olympics",2024-07-29,"","1","MAIN DRAW","","",2024-07-07
"98","atp","Alexander Kotzen","Qual. Dallas",2024-07-08,"","1","QUALIFYING","","",2024-07-07
"99","atp","Alexander Kotzen","Qual. East Lansing",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"100","atp","Alexander Ritschard","Salzburg",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"101","atp","Alexander Ritschard","Qual. Bastad",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"102","atp","Alexander Shevchenko","Hamburg",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"103","atp","Alexander Shevchenko","Umag",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"104","atp","Alexander Shevchenko","Olympics",2024-07-29,"","1","MAIN DRAW","","",2024-07-07
"105","atp","Alexander Stater","Sao Paolo",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"106","atp","Alexander Weis","Qual. Trieste",2024-07-08,"","1","QUALIFYING","","",2024-07-07
"107","atp","Alexander Zverev","Hamburg",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"108","atp","Alexander Zverev","Olympics",2024-07-29,"","1","MAIN DRAW","","",2024-07-07
"109","atp","Alexandre Aubriot","Uriage",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"110","atp","Alexandre Aubriot","Bastia Lucciana",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"111","atp","Alexandre Aubriot","Qual. Rognac",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"112","atp","Alexandre Müller","Bastad",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"113","atp","Alexandre Müller","Qual. Umag",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"114","atp","Alexandre Reco","Nottingham 4",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"115","atp","Alexandre Reco","Qual. Porto",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"116","atp","Alexei Popyrin","Hamburg",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"117","atp","Alexei Popyrin","Umag",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"118","atp","Alexei Popyrin","Olympics",2024-07-29,"","1","MAIN DRAW","","",2024-07-07
"119","atp","Alexey Vatutin","Qual. Braunschweig",2024-07-08,"","1","QUALIFYING","","",2024-07-07
"120","atp","Alexey Vatutin","Qual. Zug",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"121","atp","Alexey Zakharov","Qual. Salzburg",2024-07-08,"","1","QUALIFYING","","",2024-07-07
"122","atp","Alexey Zakharov","Qual. Zug",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"123","atp","Alexis Galarneau","Winnipeg",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"124","atp","Alexis Galarneau","Granby",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"125","atp","Alexis Galarneau","Chicago",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"126","atp","Alexis Gautier","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"127","atp","Alexis Gautier","Segovia",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"128","atp","Aliaksandr Liaonenka","Qual. Tianjin 3",2024-07-08,"","1","QUALIFYING","","",2024-07-07
"129","atp","Aliaksandr Liaonenka","Qual. Tianjin 4",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"130","atp","Alibek Kachmazov","Trieste",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"131","atp","Alibek Kachmazov","Segovia",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"132","atp","Altuğ Çelikbilek","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"133","atp","Altuğ Çelikbilek","Segovia",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"134","atp","Álvaro Guillén Meza","Kassel",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"135","atp","Álvaro Guillén Meza","Qual. Amersfoort",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"136","atp","Álvaro Guillén Meza","Verona",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"137","atp","Amaury Raynel","Qual. Esch/alzette 2",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"138","atp","Amaury Raynel","Qual. Bacau",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"139","atp","Amit Vales","Nakhon Si Thammarat 5",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"140","atp","Amit Vales","Nakhon Si Thammarat 6",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"141","atp","Amit Vales","Qual. Huamantla 2",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"142","atp","Amr Elsayed","Monastir 28",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"143","atp","Amr Elsayed","Monastir 29",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"144","atp","Andre Ilagan","Urbana",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"145","atp","Andrea Bacaloni","Umag",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"146","atp","Andrea Bacaloni","Qual. Gubbio",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"147","atp","Andrea Bacaloni","Qual. Porto",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"148","atp","Andrea Collarini","Padua",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"149","atp","Andrea Collarini","Telfs",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"150","atp","Andrea Guerrieri","Qual. Trieste",2024-07-08,"","1","QUALIFYING","","",2024-07-07
"151","atp","Andrea Guerrieri","Valencia/valencia",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"152","atp","Andrea Guerrieri","Qual. Zug",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"153","atp","Andrea Pellegrino","Trieste",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"154","atp","Andrea Pellegrino","Qual. Bastad",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"155","atp","Andrea Pellegrino","Verona",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"156","atp","Andrea Picchione","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"157","atp","Andrea Picchione","Qual. Verona",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"158","atp","Andrej Martin","Qual. Slovenska Bistrica",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"159","atp","Andrej Nedic","Kursumlijska Banja 13",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"160","atp","Andrej Nedic","Qual. Kursumlijska Banja 14",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"161","atp","Andrés Andrade","Dallas",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"162","atp","Andrés Andrade","Qual. Granby",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"163","atp","Andrés Andrade","Qual. Chicago",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"164","atp","Andrew Fenty","Lakewood 2",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"165","atp","Andrew Paulson","Bacau",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"166","atp","Andrey Chepelev","Kursumlijska Banja 12",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"167","atp","Andrey Chepelev","Uslar",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"168","atp","Andrey Rublev","Bastad",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"169","atp","Andrey Rublev","Umag",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"170","atp","Andy Murray","Olympics",2024-07-29,"","1","MAIN DRAW","","",2024-07-07
"171","atp","Antoine Bellier","Qual. Winnipeg",2024-07-08,"","1","QUALIFYING","","",2024-07-07
"172","atp","Antoine Bellier","Qual. Granby",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"173","atp","Antoine Bellier","Qual. Chicago",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"174","atp","Antoine Escoffier","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"175","atp","Antoine Escoffier","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"176","atp","Antoine Escoffier","Segovia",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"177","atp","Antoine Ghibaudo","Qual. Astana",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"178","atp","Antoine Ghibaudo","Qual. Bacau",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"179","atp","Antoine Hoang","Uriage",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"180","atp","Anton Matusevich","Kassel",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"181","atp","Anton Matusevich","Qual. Zug",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"182","atp","Aoran Wang","Tianjin 3",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"183","atp","Aoran Wang","Qual. Astana",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"184","atp","Aoran Wang","Qual. Astana",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"185","atp","Arda Azkara","Qual. Lakewood 2",2024-07-08,"","1","QUALIFYING","","",2024-07-07
"186","atp","Arda Azkara","Huamantla",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"187","atp","Arda Azkara","Qual. Huamantla 2",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"188","atp","Aristotelis Thanos","Umag",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"189","atp","Aristotelis Thanos","Qual. Kursumlijska Banja 13",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"190","atp","Aristotelis Thanos","Qual. Kursumlijska Banja 14",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"191","atp","Arthur Bouquier","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"192","atp","Arthur Bouquier","Qual. Segovia",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"193","atp","Arthur Cazaux","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"194","atp","Arthur Cazaux","Qual. Atlanta",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"195","atp","Arthur Cazaux","Washington",2024-07-29,"","1","MAIN DRAW","","",2024-07-07
"196","atp","Arthur Fils","Hamburg",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"197","atp","Arthur Fils","Olympics",2024-07-29,"","1","MAIN DRAW","","",2024-07-07
"198","atp","Arthur Géa","Winnipeg",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"199","atp","Arthur Géa","Granby",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"200","atp","Arthur Géa","Chicago",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"201","atp","Arthur Reymond","Qual. Pozoblanco",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"202","atp","Arthur Reymond","Qual. Segovia",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"203","atp","Arthur Rinderknech","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"204","atp","Arthur Rinderknech","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"205","atp","Arthur Rinderknech","Washington",2024-07-29,"","1","MAIN DRAW","","",2024-07-07
"206","atp","Arthur Weber","Kassel",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"207","atp","Arthur Weber","Segovia",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"208","atp","Aryan Shah","Qual. Astana",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"209","atp","Aslan Karatsev","Qual. Atlanta",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"210","atp","Aslan Karatsev","Washington",2024-07-29,"","1","MAIN DRAW","","",2024-07-07
"211","atp","August Holmgren","Nottingham 3",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"212","atp","August Holmgren","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"213","atp","August Holmgren","Segovia",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"214","atp","Axel Garcian","Monastir 29",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"215","atp","Axel Garcian","Monastir 30",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"216","atp","Axel Nefve","Dallas",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"217","atp","Axel Nefve","East Lansing",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"218","atp","Axel Nefve","Qual. Urbana",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"219","atp","Aziz Dougaz","Padua",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"220","atp","Aziz Dougaz","Castelo Branco",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"221","atp","Aziz Dougaz","Tampere",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"222","atp","Aziz Ouakaa","Monastir 29",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"223","atp","Aziz Ouakaa","Monastir 30",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"224","atp","Bang Shuo Yin","Qual. Tianjin 3",2024-07-08,"","1","QUALIFYING","","",2024-07-07
"225","atp","Bang Shuo Yin","Qual. Tianjin 4",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"226","atp","Bautista Vilicich","Sao Paolo",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"227","atp","Ben Jones","Qual. Dallas",2024-07-08,"","1","QUALIFYING","","",2024-07-07
"228","atp","Ben Jones","Qual. East Lansing",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"229","atp","Ben Jones","Qual. Huamantla 2",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"230","atp","Ben Shelton","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"231","atp","Ben Shelton","Washington",2024-07-29,"","1","MAIN DRAW","","",2024-07-07
"232","atp","Benjamin Bonzi","Winnipeg",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"233","atp","Benjamin Bonzi","Granby",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"234","atp","Benjamin Bonzi","Chicago",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"235","atp","Benjamin Hassan","Braunschweig",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"236","atp","Benjamin Hassan","Amersfoort",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"237","atp","Benjamin Hassan","Olympics",2024-07-29,"","1","MAIN DRAW","","",2024-07-07
"238","atp","Benjamin Lock","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"239","atp","Benjamin Lock","Segovia",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"240","atp","Benjamin Pietri","Qual. Kursumlijska Banja 13",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"241","atp","Benjamin Pietri","Qual. Kursumlijska Banja 14",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"242","atp","Benjamin Winter Lopez","Qual. Roda De Bara",2024-07-08,"","1","QUALIFYING","","",2024-07-07
"243","atp","Benoît Paire","Trieste",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"244","atp","Benoît Paire","Qual. Bastad",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"245","atp","Benoît Paire","Zug",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"246","atp","Bernabé Zapata Miralles","Salzburg",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"247","atp","Bernabé Zapata Miralles","Amersfoort",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"248","atp","Bernabé Zapata Miralles","Zug",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"249","atp","Bernard Tomic","Qual. Winnipeg",2024-07-08,"","1","QUALIFYING","","",2024-07-07
"250","atp","Bernard Tomic","East Lansing",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"251","atp","Bernard Tomic","Qual. Chicago",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"252","atp","Billy Harris","Qual. Newport",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"253","atp","Billy Harris","Qual. Atlanta",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"254","atp","Blaise Bicknell","Qual. Winnipeg",2024-07-08,"","1","QUALIFYING","","",2024-07-07
"255","atp","Blaise Bicknell","Qual. Granby",2024-07-15,"","1","QUALIFYING","","",2024-07-07
"256","atp","Blaise Bicknell","Qual. Chicago",2024-07-22,"","1","QUALIFYING","","",2024-07-07
"257","atp","Blake Ellis","Nottingham 3",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"258","atp","Blake Ellis","Nottingham 4",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"259","atp","Blake Ellis","Porto",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
"260","atp","Blake Mott","Nottingham 3",2024-07-08,"","1","MAIN DRAW","","",2024-07-07
"261","atp","Blake Mott","Nottingham 4",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"262","atp","Blaž Rola","Qual. Salzburg",2024-07-08,"","1","QUALIFYING","","",2024-07-07
"263","atp","Bogdan Bobrov","Qual. Iasi",2024-07-08,"","1","QUALIFYING","","",2024-07-07
"264","atp","Bogdan Bobrov","Castelo Branco",2024-07-15,"","1","MAIN DRAW","","",2024-07-07
"265","atp","Bogdan Bobrov","Astana",2024-07-22,"","1","MAIN DRAW","","",2024-07-07
