"","type","Player","Turniej","Data","Position","Priority","Information","Kraj","Nawierzchnia","update"
"40","atp","Alejandro Tabilo","Olympics",2024-07-29,"","1","MAIN DRAW","","",2024-07-01
"41","atp","Alejo Lorenzo Lingua Lavallén","Qual. Iasi",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"42","atp","Alejo Lorenzo Lingua Lavallén","Qual. Esch/alzette 2",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"43","atp","Alejo Sanchez Quilez","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"44","atp","Alejo Sanchez Quilez","Astana",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"45","atp","Aleksandar Kovačević","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"46","atp","Aleksandar Kovačević","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-07-01
"47","atp","Aleksandar Vukic","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"48","atp","Aleksandar Vukic","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-07-01
"49","atp","Aleksandr Braynin","Qual. Roda De Bara",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"50","atp","Aleksandr Braynin","Qual. Castelo Branco",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"51","atp","Aleksandr Lobanov","Monastir 28",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"52","atp","Aleksandr Lobanov","Qual. Monastir 29",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"53","atp","Aleksandre Bakshi","Qual. Astana",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"54","atp","Aleksandre Metreveli","Qual. Kassel",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"55","atp","Alessandro Giannessi","Qual. Braunschweig",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"56","atp","Alessandro Pecci","Qual. Padua",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"57","atp","Alessandro Pecci","Qual. Gubbio",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"58","atp","Alex Barrena","Padua",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"59","atp","Alex Barrena","Qual. Bucharest 4",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"60","atp","Alex De Minaur","Gstaad",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"61","atp","Alex Hernandez","Qual. Sao Paolo",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"62","atp","Alex Hernandez","Qual. Huamantla",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"63","atp","Alex Knaff","Dallas",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"64","atp","Alex Knaff","Qual. Esch/alzette 2",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"65","atp","Alex Martí Pujolras","The Hague",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"66","atp","Alex Martí Pujolras","Qual. Esch/alzette 2",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"67","atp","Alex Martinez","Qual. Roda De Bara",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"68","atp","Alex Martinez","Qual. Castelo Branco",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"69","atp","Alex Michelsen","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"70","atp","Alexander Blockx","Amersfoort",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"71","atp","Alexander Bublik","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"72","atp","Alexander Kotzen","Qual. Dallas",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"73","atp","Alexander Kotzen","Qual. Pittsford",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"74","atp","Alexander Ritschard","Salzburg",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"75","atp","Alexander Ritschard","Qual. Bastad",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"76","atp","Alexander Shevchenko","Salzburg",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"77","atp","Alexander Shevchenko","Hamburg",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"78","atp","Alexander Shevchenko","Umag",2024-07-22,"","1","MAIN DRAW","","",2024-07-01
"79","atp","Alexander Stater","Sao Paolo",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"80","atp","Alexander Weis","Qual. Trieste",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"81","atp","Alexander Weis","Esch/alzette 2",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"82","atp","Alexander Zverev","Hamburg",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"83","atp","Alexandre Aubriot","Qual. Uriage",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"84","atp","Alexandre Aubriot","Qual. Bastia Lucciana",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"85","atp","Alexandre Müller","Bastad",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"86","atp","Alexandre Reco","Qual. Castelo Branco",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"87","atp","Alexei Popyrin","Hamburg",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"88","atp","Alexei Popyrin","Umag",2024-07-22,"","1","MAIN DRAW","","",2024-07-01
"89","atp","Alexey Vatutin","Kassel",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"90","atp","Alexey Vatutin","Qual. Esch/alzette 2",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"91","atp","Alexey Zakharov","Qual. Salzburg",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"92","atp","Alexey Zakharov","Qual. Esch/alzette 2",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"93","atp","Alexis Galarneau","Winnipeg",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"94","atp","Alexis Galarneau","Granby",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"95","atp","Alexis Gautier","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"96","atp","Alexis Gautier","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"97","atp","Aliaksandr Liaonenka","Qual. Tianjin 3",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"98","atp","Aliaksandr Liaonenka","Qual. Tianjin 4",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"99","atp","Alibek Kachmazov","Qual. Braunschweig",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"100","atp","Altuğ Çelikbilek","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"101","atp","Altuğ Çelikbilek","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"102","atp","Álvaro Guillén Meza","Kassel",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"103","atp","Álvaro Guillén Meza","Qual. Amersfoort",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"104","atp","Amaury Raynel","Qual. Bucharest 4",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"105","atp","Amit Vales","Nakhon Si Thammarat 5",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"106","atp","Amit Vales","Nakhon Si Thammarat 6",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"107","atp","Amr Elsayed","Monastir 28",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"108","atp","Amr Elsayed","Monastir 29",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"109","atp","Andre Ilagan","East Lansing",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"110","atp","Andrea Bacaloni","Umag",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"111","atp","Andrea Bacaloni","Qual. Bucharest 4",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"112","atp","Andrea Collarini","Padua",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"113","atp","Andrea Collarini","Telfs",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"114","atp","Andrea Guerrieri","Qual. Padua",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"115","atp","Andrea Guerrieri","Qual. Gubbio",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"116","atp","Andrea Pellegrino","Trieste",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"117","atp","Andrea Pellegrino","Qual. Bastad",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"118","atp","Andrea Picchione","Qual. Trieste",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"119","atp","Andrea Picchione","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"120","atp","Andrea Vavassori","Trieste",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"121","atp","Andrej Nedic","Kursumlijska Banja 12",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"122","atp","Andrej Nedic","Qual. Kursumlijska Banja 13",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"123","atp","Andrés Andrade","Dallas",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"124","atp","Andrés Andrade","Qual. Granby",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"125","atp","Andrew Fenty","Lakewood 2",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"126","atp","Andrew Fenty","Qual. East Lansing",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"127","atp","Andrey Chepelev","Kursumlijska Banja 12",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"128","atp","Andrey Chepelev","Qual. Uslar",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"129","atp","Andrey Rublev","Bastad",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"130","atp","Andrey Rublev","Umag",2024-07-22,"","1","MAIN DRAW","","",2024-07-01
"131","atp","Andy Murray","Olympics",2024-07-29,"","1","MAIN DRAW","","",2024-07-01
"132","atp","Antoine Bellier","Qual. Winnipeg",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"133","atp","Antoine Bellier","Qual. Granby",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"134","atp","Antoine Escoffier","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"135","atp","Antoine Escoffier","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"136","atp","Antoine Ghibaudo","Qual. Astana",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"137","atp","Antoine Hoang","Uriage",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"138","atp","Anton Matusevich","Kassel",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"139","atp","Anton Matusevich","Qual. Esch/alzette 2",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"140","atp","Aoran Wang","Qual. Tianjin 3",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"141","atp","Aoran Wang","Qual. Astana",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"142","atp","Aristotelis Thanos","Umag",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"143","atp","Aristotelis Thanos","Qual. Kursumlijska Banja 13",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"144","atp","Arklon Huertas Del Pino Cordova","Sao Paolo",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"145","atp","Arthur Bouquier","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"146","atp","Arthur Cazaux","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"147","atp","Arthur Fery","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"148","atp","Arthur Fils","Hamburg",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"149","atp","Arthur Fils","Olympics",2024-07-29,"","1","MAIN DRAW","","",2024-07-01
"150","atp","Arthur Géa","Winnipeg",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"151","atp","Arthur Géa","Granby",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"152","atp","Arthur Reymond","Qual. Pozoblanco",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"153","atp","Arthur Rinderknech","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"154","atp","Arthur Rinderknech","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-07-01
"155","atp","Arthur Weber","Kassel",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"156","atp","Arthur Weber","Castelo Branco",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"157","atp","Aryan Shah","Qual. Astana",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"158","atp","Aslan Karatsev","Qual. Hamburg",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"159","atp","August Holmgren","Nottingham 3",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"160","atp","August Holmgren","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"161","atp","Axel Garcian","Qual. Uriage",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"162","atp","Axel Garcian","Qual. Bastia Lucciana",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"163","atp","Axel Nefve","Qual. Dallas",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"164","atp","Axel Nefve","Qual. East Lansing",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"165","atp","Aziz Dougaz","Padua",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"166","atp","Aziz Dougaz","Castelo Branco",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"167","atp","Aziz Ouakaa","Monastir 29",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"168","atp","Bang Shuo Yin","Qual. Tianjin 3",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"169","atp","Bang Shuo Yin","Qual. Tianjin 4",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"170","atp","Bautista Vilicich","Sao Paolo",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"171","atp","Ben Jones","Qual. Dallas",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"172","atp","Ben Jones","Qual. Castelo Branco",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"173","atp","Ben Shelton","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-07-01
"174","atp","Benjamin Bonzi","Winnipeg",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"175","atp","Benjamin Bonzi","Granby",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"176","atp","Benjamin Hassan","Braunschweig",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"177","atp","Benjamin Hassan","Amersfoort",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"178","atp","Benjamin Hassan","Olympics",2024-07-29,"","1","MAIN DRAW","","",2024-07-01
"179","atp","Benjamin Lock","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"180","atp","Benjamin Pietri","Qual. Kursumlijska Banja 12",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"181","atp","Benjamin Pietri","Qual. Kursumlijska Banja 13",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"182","atp","Benjamin Winter Lopez","Qual. Roda De Bara",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"183","atp","Benjamin Winter Lopez","Qual. Nottingham 4",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"184","atp","Benoît Paire","Trieste",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"185","atp","Benoît Paire","Qual. Bastad",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"186","atp","Bernabé Zapata Miralles","Salzburg",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"187","atp","Bernabé Zapata Miralles","Amersfoort",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"188","atp","Bernard Tomic","Qual. Winnipeg",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"189","atp","Bernard Tomic","East Lansing",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"190","atp","Billy Harris","Qual. Newport",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"191","atp","Blaise Bicknell","Qual. Winnipeg",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"192","atp","Blaise Bicknell","Qual. Granby",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"193","atp","Blake Ellis","Nottingham 3",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"194","atp","Blake Ellis","Nottingham 4",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"195","atp","Blake Mott","Nottingham 3",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"196","atp","Blake Mott","Nottingham 4",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"197","atp","Blaž Rola","Qual. Salzburg",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"198","atp","Bogdan Bobrov","Qual. Iasi",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"199","atp","Bogdan Bobrov","Bucharest 4",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"200","atp","Bogdan Pavel","Qual. Bucharest 4",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"201","atp","Bor Artnak","Litija",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"202","atp","Bor Artnak","Slovenska Bistrica",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"203","atp","Boris Butulija","Monastir 28",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"204","atp","Boris Butulija","Qual. Castelo Branco",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"205","atp","Borna Ćorić","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-07-01
"206","atp","Botic van de Zandschulp","Braunschweig",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"207","atp","Botic van de Zandschulp","Gstaad",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"208","atp","Brandon Holt","Qual. Winnipeg",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"209","atp","Brandon Holt","Granby",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"210","atp","Brandon Nakashima","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"211","atp","Brandon Nakashima","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-07-01
"212","atp","Branko Djuric","Kursumlijska Banja 12",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"213","atp","Branko Djuric","Qual. Kursumlijska Banja 13",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"214","atp","Brian Bozemoj","Qual. The Hague",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"215","atp","Bruno Kuzuhara","Dallas",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"216","atp","Bruno Kuzuhara","Qual. Granby",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"217","atp","Buvaysar Gadamauri","The Hague",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"218","atp","Buvaysar Gadamauri","Qual. Telfs",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"219","atp","Calvin Hémery","Uriage",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"220","atp","Cameron Norrie","Bastad",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"221","atp","Cameron Norrie","Olympics",2024-07-29,"","1","MAIN DRAW","","",2024-07-01
"222","atp","Camilo Ugo Carabelli","Iasi",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"223","atp","Camilo Ugo Carabelli","Qual. Hamburg",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"224","atp","Cannon Kingsley","East Lansing",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"225","atp","Carlo Alberto Caniato","Umag",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"226","atp","Carlo Alberto Caniato","Qual. Kursumlijska Banja 13",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"227","atp","Carlos Alcaraz Garfia","Olympics",2024-07-29,"","1","MAIN DRAW","","",2024-07-01
"228","atp","Carlos Lopez Montagud","Qual. Trieste",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"229","atp","Carlos Lopez Montagud","Qual. Valencia/valencia",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"230","atp","Carlos Sánchez Jover","Qual. Braunschweig",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"231","atp","Carlos Sánchez Jover","Qual. Esch/alzette 2",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"232","atp","Carlos Taberner","Qual. Iasi",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"233","atp","Carlos Taberner","Qual. Amersfoort",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"234","atp","Cash Hanzlik","Lakewood 2",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"235","atp","Cash Hanzlik","Qual. East Lansing",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"236","atp","Casper Ruud","Bastad",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"237","atp","Casper Ruud","Kitzbuhel",2024-07-22,"","1","MAIN DRAW","","",2024-07-01
"238","atp","Cem İlkel","Qual. Salzburg",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"239","atp","Charles Broom","Qual. Winnipeg",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"240","atp","Charles Broom","East Lansing",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"241","atp","Chris Rodesch","Lodz",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"242","atp","Christian Langmo","Dallas",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"243","atp","Christian Langmo","East Lansing",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"244","atp","Christoph Negritu","Qual. Uslar",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"245","atp","Christopher Eubanks","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"246","atp","Christopher Eubanks","Olympics",2024-07-29,"","1","MAIN DRAW","","",2024-07-01
"247","atp","Christopher O'Connell","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-07-01
"248","atp","Chun Hsin Tseng","Trieste",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"249","atp","Clément Chidekh","Qual. Winnipeg",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"250","atp","Clément Chidekh","Qual. Granby",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"251","atp","Clément Tabur","Qual. Braunschweig",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"252","atp","Coleman Wong","Qual. Newport",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"253","atp","Colin Sinclair","Pittsford",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"254","atp","Collin Altamirano","Lakewood 2",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"255","atp","Constant Lestienne","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"256","atp","Constant Lestienne","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-07-01
"257","atp","Constantin Bittoun Kouzmine","Qual. Esch/alzette 2",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"258","atp","Corban Crowther","Qual. The Hague",2024-07-08,"","1","QUALIFYING","","",2024-07-01
"259","atp","Corban Crowther","Qual. Monastir 29",2024-07-15,"","1","QUALIFYING","","",2024-07-01
"260","atp","Corentin Denolly","Umag",2024-07-08,"","1","MAIN DRAW","","",2024-07-01
"261","atp","Corentin Denolly","Bastia Lucciana",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
"262","atp","Corentin Moutet","Hamburg",2024-07-15,"","1","MAIN DRAW","","",2024-07-01
